-10340,-12916,308,-3400,-13068,10392,5116,-15280,3380
-10296,-13128,336,-3376,-13128,10224,5000,-15200,3556
-10492,-13272,456,-3592,-13208,10344,5112,-15204,3304
-10020,-13220,440,-3192,-13088,10100,5332,-15052,3524
-10420,-12912,276,-3648,-13080,10436,4916,-15268,3492
-10356,-12616,184,-3524,-12952,10108,5240,-15632,3400
-10272,-12628,364,-3512,-12992,10260,5080,-15220,3332
-10272,-12944,352,-3532,-13052,10068,5296,-15264,3292
-10344,-11812,2728,-2152,-12048,11600,6256,-15724,4708
-10044,-9968,2276,-2556,-11092,11312,5404,-14936,4204
