,-8200,-10848,6568
,-8576,-16452,2740
,-9548,-14964,-3800
,-5880,-14256,-6196
,5376,-15732,-540
,14368,-11152,11100
,16780,-8440,11112
,20996,-372,16564
,32767,-28252,9644
,32767,-4788,-15820
,6720,15296,-19716
,-10128,8040,-10692
,-10020,-764,-11504
,-9640,-4248,-8796
,-5828,-10704,-4824
,-11180,-9160,-3036
,-11672,-26192,5132
,-7488,-13196,8256
,-7260,-14236,9784
,-7024,-18548,4140
,-8228,-15024,3572
,-8744,-14160,4824
,-3732,-17016,3724
,15080,-12212,14148
,18988,3660,8768
,19392,6292,17096
,31724,-20272,21384
,32767,-8536,-14940
,13004,27156,-20592
,-9164,896,-13004
,-5236,-60,-15140
,-5528,-3312,-11812
,-6060,-10024,-1980
,-17160,-15248,4684
,-16320,-17616,8976
,-11960,-11088,10172
,-8180,-11916,7288
,-10108,-14968,2644
,-10048,-13936,252
,-7808,-13748,2124
,-8120,-12268,-5616
,2152,-18304,2520
,11756,-9440,10740
,15196,-3856,8532
,14856,-5704,9124
,28944,-11032,22724
,32767,-25380,-916
,32767,32767,-30136
,-9016,4820,-11920
,-6840,-64,-14056
,-3896,-3228,-11032
,-12188,-8740,-10600
,-14148,-12796,2272
,-13940,-9956,5304
,-11696,-11392,4144
,-12340,-15680,972
,-10848,-15980,1568
,-9920,-13160,632
,-7840,-15156,-1380
,-4800,-13988,1676
,12344,-6844,11292
,32767,-29376,32767
,32767,3008,-20504
,8296,14388,-16448
,-10120,3676,-10596
,-9840,1860,-8308
,-3980,-9408,-10844
,-8708,-10536,-11484
,-14236,-18700,1308
,-9440,-12096,10224
,-8248,-13344,8592
,-9780,-15636,5244
,-10120,-14388,2192
,-9720,-14112,-1536
,-2084,-13628,3332
,-2092,-10664,24352
,7752,-13824,6916
,12296,-8252,15280
,32767,-23164,32767
,32767,-20308,-9592
,15128,18840,-24292
,-10032,4168,-11268
,-6952,5072,-11608
,-13392,-7148,-9368
,-7776,1092,-12364
,-8752,-9144,-8672
,-8004,-15580,-3852
,-11908,-18344,5888
,-12304,-14608,6844
,-7132,-11088,-8080
,-14200,-14444,7872
,-12340,-13200,6392
,-9804,-13320,8216
,-10428,-14940,4548
,-10120,-15768,2836
,-11304,-13292,588
,-6784,-14944,704
,-3876,-7388,10740
,2464,-4164,16680
,8228,-17124,13200
,4332,-6128,21812
,28840,-32768,22408
,32767,-20164,-9080
,15292,23152,-18700
,-7944,6156,-10364
,-7104,1104,-13684
,-6984,-5060,-10964
,-8480,-2896,-10376
,-11220,-8996,60
,-16272,-14252,10740
,-13004,-11028,9060
,-11756,-14088,4380
,-11264,-14580,3548
,-10892,-13904,1208
,-7908,-13360,944
,-8804,-11912,9108
,-4872,-13492,7756
,1520,-8404,17720
,7448,-4728,17832
,15408,-1836,22328
,-7420,4440,-12768
,-7156,500,-11320
,-6512,-7468,-12124
,-8288,-10564,-9864
,-17152,-15204,2832
,-13052,-7928,11528
,-12040,-8448,11608
,-10640,-9712,6952
,-9728,-16108,5208
,-10744,-14228,76
,-9212,-15452,-3564
,-4956,-19428,-1648
,13344,-9732,19272
,8392,-4840,14628
,11120,-3552,13744
,32767,-29516,32767
,32767,-32768,-24200
,16800,28080,-18868
,-8036,4160,-12244
,-7296,1260,-11344
,-3936,-6536,-8136
,-5004,-8664,-10420
,-9792,-19344,-9096
,-9792,-19964,6208
,-8724,-10116,12744
,-5116,-10456,7780
,-8980,-12272,10892
,-11436,-10076,8720
,-10300,-11108,6736
,-3160,-21020,5400
,9940,-18540,11976
,24896,5664,12796
,18412,5872,13656
,20076,-2108,12232
,32767,-32768,-4536
,32767,16360,-32768
,-4464,11988,-10808
,-6668,3000,-13276
,-6652,-5084,-12220
,-14052,-9632,-6648
,-15684,-3584,-6468
,-10520,-9548,748
,-12128,-11192,8524
,-12576,-10388,9936
,-12664,-12676,6432
,-11872,-12152,3496
,-10156,-13872,60
,-6832,-10860,824
,140,-17860,12184
,8824,-8436,18512
,10328,-248,14572
,9556,3260,16900
,32767,-30412,9208
,32767,-11448,-27852
,11196,25620,-16168
,-8040,5292,-11212
,-8516,5756,-12924
,-5880,-2736,-10388
,-6340,-2224,-11864
,-4448,-6916,-13252
,-18168,-11796,-15840
,-5596,-12880,-10556
,3916,-16460,-2388
,12208,-15256,1908
,14324,-9980,5016//4end
,-7500,-14808,1504
,-7448,-15016,1680
,-7520,-14200,1816
,-7964,-13668,964
,-10644,-11464,-3392
,-6888,-23792,-14020
,-364,-27380,11008
,-1052,-4248,14820
,1800,3808,10340
,21036,10816,26952
,32767,-32768,32767
,2372,-14948,25136
,-6732,-1500,15748
,-6872,672,15584
,-10328,-2352,10792
,-8796,-7924,5196
,-6612,-17984,4560
,-11328,-19344,3960
,-9256,-14376,-348
,-7348,-16948,-3428
,-6796,-11968,-5736
,-7636,-11004,-10068
,-6772,-26200,-11932
,11716,-28744,5292
,7632,10116,11452
,-2896,-664,13592
,3156,14596,32767
,-8520,-16480,-2624
,-6828,-14176,-5448
,-6156,-12744,-6224
,-6056,-21640,-9076
,-8612,-22248,-2456
,-3880,-15964,7296
,-784,-6488,11076
,-3500,824,10280
,3928,1768,24520
,11820,-6760,32767
,-204,796,20656
,-4208,628,14024
,-3456,2380,13924
,-2312,-2004,10784
,1740,-13244,17344
,-4312,-17076,14776
,-11260,-14540,4852
,-8444,-13440,3872
,-7244,-11792,-1588
,-7264,-12804,-1620
,-9744,-15120,-1076
,-10768,-14800,-680
,-8520,-13824,-2376
,-13808,-24544,-12536
,-3696,-16556,-1392
,-1404,-9068,5284
,104,-7160,7876
,7004,2956,23316
,-9420,-14172,-2048
,-8264,-10672,-6812
,-10132,-24024,-12876
,-2772,-22892,3428
,-388,-8976,12568
,304,-600,9916
,1044,-8096,27516
,10816,-8500,32767
,18380,-32768,32767
,592,-11572,11476
,-1256,-1304,12088
,1116,-7680,17780
,-12024,-15148,7836
,-7920,-17016,8900
,-10380,-11712,5580
,-11248,-11716,4404
,-10616,-11648,-3660
,-11768,-11968,-8244
,-12304,-11912,-6272
,-10108,-9996,-7252
,-10648,-11532,-10328
,-12908,-15192,-2528
,-6636,-10012,7796
,-1640,-1616,10756
,-1196,2716,12112
,-2052,7700,30136
,11880,-10928,32767
,9884,31172,18128
,-3720,-280,13104
,-3648,-64,13700
,-3288,-788,16972
,-9748,-6204,11360
,-12376,-7512,7168
,-14208,-15144,2936
,-13588,-10836,3948
,-11536,-12548,2396
,-12060,-11864,-3232
,-11520,-12040,-3912
,-11816,-13288,-4652
,-10420,-11136,-4296
,-10084,-10768,-2716
,-15420,-15604,-9204
,-11620,-16584,-5136
,-6192,-13600,4288
,-5888,-8940,9948
,-4484,2208,12192
,4544,480,29288
,10548,-15728,32767
,-2168,-13780,19504
,-660,508,14060
,-3960,444,16320
,-1460,-5792,15016
,-11880,-8940,8312
,-11816,-14604,5412
,-11600,-9604,4248
,-10432,-10620,1788
,-11296,-13236,-1048
,-11684,-11336,-3752
,-11400,-12972,-2592
,-10072,-10724,-3352
,3296,8772,29172
,9136,-24404,32767
,-2836,-2008,12764
,-4428,-2800,14500
,-3368,68,17736
,-5776,-4316,16528
,-12320,-6880,8372
,-12648,-10472,5580
,-12852,-10216,2116
,-14464,-9896,3260
,-9900,-10028,-1132
,-10552,-10972,-3436
,-12816,-10920,-4208
,-11860,-17792,2052
,-8220,-13552,9464
,-2220,-7100,12572
,-2160,4012,10488
,4568,9348,13796
,5124,1276,32767
,1288,-32768,32767
,-4312,1288,16052
,-2920,1604,16088
,-2584,-5612,14228
,-10256,-10340,6600
,-14416,-11140,4888
,-12624,-10604,4780
,-14868,-9568,2900
,-10692,-9600,-492
,-12856,-13220,-3112
,-12836,-12544,-2844
,-10776,-10252,-5792
,-9288,-14812,-9276
,-11772,-24376,1632
,-6332,-16572,11032
,-4224,-6996,10424
,-3304,4544,7748
,3732,7076,27536
,20180,-27184,32767
,-1632,-5788,22096
,-1152,-10400,15828
,-2732,480,18064
,-4936,-416,15964
,-8640,-10956,8972
,-8804,-10012,11036
,-11716,-13804,6592
,-10432,-12972,5120
,-10576,-11644,-1284
,-9444,-12520,-4068
,-10932,-11848,-6608
,-9284,-14060,-7004
,-13524,-30720,-4256
,-5608,-19160,6896
,-908,-260,10556
,-512,12576,10108
,6804,7660,18956
,13760,-32768,32767
,-2608,1140,32312
,-3784,-14256,13076
,-2204,-2440,12116
,-3240,76,17616
,-424,-10148,15848
,-11384,-13320,6832
,-12828,-14112,4164
,-12540,-11104,4484
,-10148,-10120,1200
,-11656,-12152,-2368
,-10812,-12688,-2860
,-11512,-12528,-2384
,-11584,-14712,-10448
,-10740,-20032,-9220
,-10052,-16664,2456
,-9232,-11264,10984
,-6520,364,9764
,872,9836,6428
,7188,-19256,32767
,88,-32768,32767
,-4388,-15068,11224
,-2032,-396,15724
,-6212,-2696,16656
,-8312,-2572,11664
,-7624,-8972,7444
,-11384,-11108,3984
,-11508,-12772,2588
,-11556,-9924,508
,-14680,-8484,-708
,-11180,-13256,-1396
,-11268,-18064,-6800
,-9072,-14196,6048
,-5088,-4628,11460
,-2028,4156,10600
,7096,5232,23556
,10672,-32768,32767
,-2988,-8132,23280
,-1136,-12332,11988
,-3772,-8380,15544
,-3188,-10444,13688
,-11128,-13984,7156
,-10944,-11136,6188
,-12768,-10996,1392
,-10064,-11072,1836
,-13004,-10788,-944
,-11616,-11824,-2948
,-12536,-11200,-2040
,-11944,-11024,-1492
,-12340,-12208,-8296
,-12012,-17936,-9496
,-9820,-20872,4852
,-6880,-9612,13956
,-1968,3844,12848
,4812,5120,12516
,4848,-26724,32767
,-1440,-32768,32568
,-3620,-8092,11200
,-2580,-3884,12780
,-2080,-5852,19472
,-9736,-7184,12392
,-10728,-5776,9852
,-11196,-10860,4860
,-13196,-7820,2916
,-11644,-9168,-76
,-11136,-10636,-1964
,-12380,-12628,420
,-11308,-12420,-2984
,-11588,-13364,-7656
,-12252,-17408,-2984
,-10032,-12708,7596
,-8324,-4988,9872
,-4468,2872,9928
,6452,1300,11444
,5700,-24204,32767
,-3728,-4668,21856
,732,-13068,15756
,-1876,-316,18728
,-6424,-10628,11404
,-12668,-11228,7808
,-12700,-8624,3852
,-15132,-9256,3500
,-11976,-7044,-284
,-13348,-9460,-1144
,-14164,-9676,-1780
,-12564,-9928,-1600
,-11608,-9776,-7848
,-11608,-16748,-8060
,-11536,-17780,3036
,-8284,-10996,10088
,-2148,1864,13492
,4560,10420,18544
,10192,-27976,32767
,-3296,-11732,15428
,-4684,-12868,9204
,-4600,-2932,15008
,-6732,-13904,11260
,-14048,-9732,4920
,-13224,-11404,1160
,-14556,-5484,2388
,-13412,-8228,3988
,-12216,-11640,728
,-12560,-13260,-1776
,-12080,-11384,-1304
,-11820,-10400,-2124
,-12216,-15392,3876
,-7480,-3640,8664
,-1212,3072,11020
,1724,-8008,32767
,-3060,-32768,32767
,-2756,-1788,14796
,-3848,-5960,13224
,-5588,-7104,13188
,-12552,-7912,7436
,-14444,-7764,4508
,-15656,-8860,80
,-14004,-8528,340
,-11844,-9244,-1444
,-9572,-13640,8108
,-4484,-2556,10468
,-700,4236,12752
,216,-5044,32767
,7476,-32768,32552
,-3292,-15376,18056
,-3816,-3232,14364
,-4676,-8260,12832
,-7920,-8716,7372
,-13296,-12196,2368
,-11500,-6592,2864
,-13712,-11996,-160
,-13816,-10176,80
,-10948,-14028,-4924
,-10252,-13144,-5576
,-8624,-11816,-8152
,-9228,-17020,-11404
,-13852,-28036,1204
,-5496,-9752,11692
,-532,8208,11412
,9292,-840,15876
,14912,-15172,32767
,-8900,-8352,15948
,-4048,-11552,12204
,-5652,-4876,13088
,-6956,-5524,15444
,-11456,-6508,11936
,-14328,-11080,5508
,-13220,-11120,2668
,-12528,-8740,1324
,-11744,-10588,2400
,-11896,-13236,-1224
,-10648,-11804,-2676
,-10836,-10868,-3420
,-11400,-16212,-6504
,-12096,-13432,-6524
,-12444,-12584,-2432
,-10532,-11116,4396
,-6732,-3164,10480
,-1952,964,11396
,5144,-7620,32767
,9860,-32768,32200
,-3768,-18100,8580
,-6464,-4768,13252
,-7088,-4692,15736
,-9216,-5576,15764
,-12772,-7896,6320
,-13040,-8452,2208
,-10912,-10312,76
,-12628,-7312,-2520
,-15192,-12444,-892
,-12512,-10708,-2688
,-10072,-11048,-1924
,-7964,-7620,-2384
,-11304,-15768,1500
,-9384,-12416,1332
,-9380,-14008,1028
,-8964,-14148,1156
,-8700,-13824,924
,-9456,-14268,688
,-8840,-13500,1008
,-9224,-13680,1272
,-9072,-14072,952
,-9160,-13896,984
,-9008,-13844,1144
,-9584,-13716,440
,-9168,-13660,540
,-9640,-13380,392
,-9660,-13732,364
,-9540,-13472,528
,-9520,-13564,292
,-9652,-13764,456
,-9740,-13564,556
,-9636,-13404,556
,-9584,-13596,740
,-9632,-13448,252
,-9656,-13004,420
,-9544,-13528,476
,-9700,-13352,380
,-9628,-13004,596
,-9692,-13364,308
,-9792,-13140,192
,-9988,-13384,320
,-9668,-13484,492
,-9844,-13508,392
,-9928,-13404,584
,-9592,-13456,464
,-9708,-13560,216
,-9764,-13196,236
,-9908,-13144,216
,-9804,-13304,136
,-9784,-13192,320
,-9648,-13332,560
,-9940,-13540,300
,-9816,-13300,20
,-9708,-13560,460
,-9760,-13624,408
,-9716,-13388,504
,-9712,-13756,256
,-9512,-13160,8
,-9876,-13380,332
,-9840,-13144,292
,-9692,-13200,256
,-9876,-13356,256
,-9860,-13472,256
,-9692,-13604,216
,-9916,-13372,236
,-9536,-13204,368
,-9764,-13744,388
,-9696,-13208,380
,-9712,-13316,328
,-9832,-13464,376
,-9700,-13668,200
,-9752,-13520,504
,-9720,-12964,292
,-9776,-13376,288
,-9748,-13788,400
,-10060,-13500,436
,-9536,-12980,280
,-10040,-13428,180
,-9888,-13256,372
,-9944,-12876,344
,-10076,-13028,108
,-9912,-12944,244
,-9952,-13172,236
,-10136,-13028,724
,-10196,-13272,640
,-10132,-13140,160
,-10052,-12776,348
,-10048,-12976,748
,-10236,-13180,448
,-10024,-13004,372
,-10216,-12972,520
,-10240,-13124,400
,-10244,-13064,284
,-10104,-13316,220
,-10156,-13116,344
,-10264,-13188,532
,-10344,-13252,380
,-10172,-13144,360
,-10316,-13004,224
,-10256,-13068,316
,-10436,-13204,460
,-10276,-12804,256
,-10312,-12792,396
,-10372,-12884,256
,-10352,-12576,380
,-10292,-12812,448
,-10280,-13104,328
,-10260,-12900,60
,-10292,-12764,260
,-10408,-12832,260
,-10284,-12980,368
,-10348,-13004,492
,-10344,-13020,588
,-10208,-13056,316
,-10316,-13020,488
,-10332,-13116,316
,-10432,-13256,348
,-10208,-13092,576
,-10560,-13336,272
,-10232,-13240,268
,-10304,-13032,316
,-10340,-12916,308
,-10296,-13128,336
,-10492,-13272,456
,-10020,-13220,440
,-10420,-12912,276
,-10356,-12616,184
,-10272,-12628,364
,-10272,-12944,352
,-10344,-11812,2728
,-10044,-9968,2276
