-8256,-18732,768,-104,-17464,8836,6100,-16512,-3604
-4976,-19312,4484,4812,-18136,8272,10852,-14860,-1980
-5016,-17680,12224,9944,-12456,13572,14616,-12276,1760
1828,-11924,17544,16080,-7760,9780,15968,-9316,3356
12196,-8828,12528,15444,-6188,1924,11480,-8008,1600
23028,-1488,-6396,18256,-8100,-4396,10640,-12160,-1176
32767,-8656,-9948,26632,-14764,-10480,16948,-8328,-1836
23476,-10652,604,20160,-11632,-932,17172,-11520,4480
27748,-30348,6876,23192,-28600,5384,17964,-13312,9004
32767,-32768,-32768,32767,-32768,-11484,9148,-32768,3576
32767,-20400,-32768,32767,-32768,-32768,32767,-25124,5116
32767,30900,-4660,15440,28916,-1892,464,11140,16176
-5052,6656,10916,-3812,8772,9884,-9432,3388,14880
-6004,13416,12616,-6588,12556,10908,-9432,1296,13908
-3980,2796,12304,-1316,5228,10868,-5356,-1748,10980
-6360,-6860,5608,-6032,-6444,11748,-1064,-8436,13512
-4476,-12028,3964,-772,-11452,8300,-712,-12644,6708
-5672,-17264,6124,-2088,-15652,9372,3032,-17548,6404
-7336,-23768,5564,1124,-20116,12416,7188,-18432,2812
-6736,-18968,3312,2772,-18048,9768,9384,-18076,-4632
5276,-11460,14436,14468,-8208,6296,13984,-7632,2452
26952,-9388,-5876,20576,-10856,-5980,13936,-10908,-1604
31348,-9900,-5704,23420,-14120,-8420,21308,-2344,1296
18160,-9948,4720,17052,-11760,3428,16252,-8028,7708
32767,-32768,976,32767,-32768,1576,16656,-25348,12924
32767,-2400,-32768,32767,-29084,-32768,32767,-32768,-8212
32767,32767,364,32767,24084,-11456,-1532,15452,2324
-7948,15756,9848,-4336,11840,8164,-4916,5072,13540
-10116,13572,6888,-8244,11060,8312,-7580,2976,14884
-9272,2656,7092,-3476,4180,13224,-4636,-3292,14536
-9700,-1692,6348,-6800,-3364,12268,620,-12240,11284
-9256,-10676,4232,-5780,-9796,10640,-16,-15932,7072
-10584,-17524,4744,-4616,-15156,11760,2876,-17612,6112
-10820,-18880,5072,-2684,-17332,13084,3252,-18824,376
-10164,-18644,3556,536,-17956,11084,8988,-17024,-3440
-9036,-18868,8976,4632,-15944,13504,13156,-13024,-172
-5836,-13820,14304,10192,-11156,14404,16100,-10548,1748
3400,-9036,14520,13344,-5856,8084,13620,-8156,1184
17060,-5724,6744,16208,-6144,1632,11144,-8980,200
30316,-10136,-7220,23332,-14144,-6612,9952,-21780,788
28016,-8768,-9848,21780,-15852,-8116,18176,-6832,1988
18040,-13996,252,14556,-15880,556,12824,-8452,6048
32048,-25032,4044,26240,-30620,2972,19576,-11468,10084
32767,-32768,-10664,32767,-32768,2436,-2748,-32768,5936
32767,-1016,-32768,32767,-27196,-26804,32767,-32768,-2648
32767,32767,11576,32767,32767,-1092,2868,14748,5728
-2832,5596,12320,-9080,8752,2816,-7864,2928,12968
-2116,13656,2980,-1208,8700,5744,-5132,716,9240
-1812,-9112,4596,-2052,-7872,6164,1520,-8464,6632
